observation_id,target,event_id,camera_id,set_idx,capture_block,image_path,corner_count,marker_ids,observed_faces,quality_tier,pnp_rmse_px,pnp_inlier_fraction,detection_method,standard_selected,standard_disposition,standard_reason,strict_selected,strict_disposition,strict_reason
cube:E0027:cam2,cube,27,2,4,A_placement,cam2/rgb_00027.jpg,16,"[0,1,2,3]","[""+X"",""+Y"",""+Z""]",nonplanar_multiface,2.447340486352568,0.9375,default,True,selected,selected,False,quarantine,pnp_rmse_above_2px
board:E0028:cam2,board,28,2,4,A_placement,cam2/rgb_00028.jpg,54,"[0,1,2,3,4,5,6,7,10,11,12,13,14,15,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0029:cam2,board,29,2,4,A_placement,cam2/rgb_00029.jpg,48,"[0,1,2,3,6,10,11,12,13,14,15,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0029:cam2,cube,29,2,4,A_placement,cam2/rgb_00029.jpg,8,"[3,4]","[""+Y"",""-X""]",nonplanar_multiface,0.9001030450855352,1.0,default,True,selected,selected,True,selected,selected
board:E0030:cam0,board,30,0,5,A_placement,cam0/rgb_00030.jpg,50,"[0,1,6,7,12,13,14,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0030:cam0,cube,30,0,5,A_placement,cam0/rgb_00030.jpg,12,"[1,2,3]","[""+X"",""+Y"",""+Z""]",nonplanar_multiface,1.1317733156194205,1.0,default,True,selected,selected,True,selected,selected
board:E0030:cam1,board,30,1,5,A_placement,cam1/rgb_00030.jpg,25,"[0,1,2,3,10,11,12,13,14,15,16,20,21,22,23,24,25,26,27,32,33,42,50,51,52]",[],,,,,True,selected,selected,True,selected,selected
cube:E0030:cam1,cube,30,1,5,A_placement,cam1/rgb_00030.jpg,8,"[2,5]","[""+X"",""-Y""]",nonplanar_multiface,1.0400072065933086,1.0,default,True,selected,selected,True,selected,selected
board:E0030:cam2,board,30,2,5,A_placement,cam2/rgb_00030.jpg,52,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,49,50,51,54,55,56,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0030:cam2,cube,30,2,5,A_placement,cam2/rgb_00030.jpg,8,"[2,3]","[""+X"",""+Y""]",nonplanar_multiface,0.8803747155532539,1.0,default,True,selected,selected,True,selected,selected
